bigquery_key,client_ip,count_rtt,download_flag,download_octets,download_time,id,isp,seattle_blkgrpce10,seattle_council_districts,server_ip,sum_rtt,test_id,timestamp,upload_octets,upload_time
13217229154803177,403912145,1,false,0,0,7029436,comcast,530330047004,6,2915894040,54,2015/07/03/20150703T05:40:06.517944000Z_c-24-19-53-209.hsd1.wa.comcast.net:59399.c2s_snaplog.gz,1435902009,0,0
133115810100355658,847761599,0,false,0,0,7029437,comcast,,,2915894053,0,2015/07/03/20150703T05:38:48.415961000Z_c-50-135-208-191.hsd1.wa.comcast.net:52891.c2s_snaplog.gz,1435901936,0,0
10502031200624343409,847761599,2006,true,39330976,10497558,7029438,comcast,,,2915894053,123404,2015/07/03/20150703T05:38:48.415961000Z_c-50-135-208-191.hsd1.wa.comcast.net:52963.s2c_snaplog.gz,1435901947,39330976,10497558
133689852107986170,1657528254,2,false,1264,15654,7029439,comcast,,,644218977,25,2015/07/01/20150701T22:59:18.399219000Z_c-98-203-223-190.hsd1.wa.comcast.net:53268.c2s_snaplog.gz,1435791560,1264,15654
103796051793217324287,1657528254,1793,true,282360080,10377875,7029440,comcast,,,644218977,55330,2015/07/01/20150701T22:59:18.399219000Z_c-98-203-223-190.hsd1.wa.comcast.net:53271.s2c_snaplog.gz,1435791572,282360080,10377875
132505992107056033,1657528254,2,false,1264,25970,7029441,comcast,,,1072947224,32,2015/07/01/20150701T22:59:43.372641000Z_c-98-203-223-190.hsd1.wa.comcast.net:53273.c2s_snaplog.gz,1435791585,1264,25970
101395661702179021437,1657528254,1702,true,247966640,10137445,7029442,comcast,,,1072947224,103200,2015/07/01/20150701T22:59:43.372641000Z_c-98-203-223-190.hsd1.wa.comcast.net:53274.s2c_snaplog.gz,1435791597,247966640,10137445
1172557766411591595,1113033540,664,true,17065216,11725555,7029443,sprint,,,644601873,792131,2015/07/02/20150702T04:59:59.731967000Z_68-139-87-66.pools.cgn.spcsdns.net:17700.s2c_snaplog.gz,1435813200,17065216,11725555
1331399701012635,2889359503,0,false,0,0,7029520,t-mobile,530330081002,7,644218963,0,2015/07/01/20150701T19:09:57.243830000Z_172.56.32.143:29217.c2s_snaplog.gz,1435777811,0,0
10825712444444999,2889359503,444,true,9904768,10799513,7029521,t-mobile,530330081002,7,644218963,344969,2015/07/01/20150701T19:09:57.243830000Z_172.56.32.143:48180.s2c_snaplog.gz,1435777824,9904768,10799513
13860279178174872,403727106,1,false,0,0,7029522,comcast,,,1728768267,200,2015/07/04/20150704T19:20:19.924427000Z_c-24-16-99-2.hsd1.wa.comcast.net:56160.c2s_snaplog.gz,1436037623,0,0
109408476229041304,403727106,622,true,14632000,10935887,7029523,comcast,,,1728768267,123189,2015/07/04/20150704T19:20:19.924427000Z_c-24-16-99-2.hsd1.wa.comcast.net:56161.s2c_snaplog.gz,1436037636,14632000,10935887
104370916547621471,855166273,654,true,15327552,10423295,7029524,comcast,530330079001,3,3589828709,241591,2015/07/04/20150704T12:02:08.538928000Z_50-248-205-65-static.hfc.comcastbusiness.net:31027.s2c_snaplog.gz,1436011358,15327552,10423295
13305452019791217,855166273,0,false,0,0,7029525,comcast,530330079001,3,3589828709,0,2015/07/04/20150704T12:02:08.538928000Z_50-248-205-65-static.hfc.comcastbusiness.net:43861.c2s_snaplog.gz,1436011346,0,0
13163956145502894,1269568223,1,false,0,0,7029526,centurylink,,,1072947237,22,2015/07/03/20150703T16:16:59.228194000Z_75-172-18-223.tukw.qwest.net:49755.c2s_snaplog.gz,1435940234,0,0
101525253406398413060,1269568223,3406,true,149210368,10151092,7029527,centurylink,,,1072947237,108229,2015/07/03/20150703T16:16:59.228194000Z_75-172-18-223.tukw.qwest.net:49795.s2c_snaplog.gz,1435940246,149210368,10151092
13188438077214398,847772389,0,false,0,0,7029528,comcast,,,1072947224,0,2015/07/03/20150703T16:23:15.796754000Z_c-50-135-250-229.hsd1.wa.comcast.net:54717.c2s_snaplog.gz,1435940603,0,0
10119070191971972720285,847772389,19197,true,231496128,10116651,7029529,comcast,,,1072947224,2399485,2015/07/03/20150703T16:23:15.796754000Z_c-50-135-250-229.hsd1.wa.comcast.net:54718.s2c_snaplog.gz,1435940614,231496128,10116651
133106252882493,1660367122,2,false,1264,220327,7029530,comcast,530330111024,2,644218977,421,2015/07/04/20150704T00:27:47.203893000Z_c-98-247-49-18.hsd1.wa.comcast.net:55649.c2s_snaplog.gz,1435969669,1264,220327
11783266150515583118,1660367122,1505,true,35742704,11777693,7029531,comcast,530330111024,2,644218977,171298,2015/07/04/20150704T00:27:47.203893000Z_c-98-247-49-18.hsd1.wa.comcast.net:55651.s2c_snaplog.gz,1435969682,35742704,11777693
132084522888484,1660367122,2,false,1264,219976,7029532,comcast,530330111024,2,71802251,437,2015/07/04/20150704T00:29:07.95181000Z_c-98-247-49-18.hsd1.wa.comcast.net:55660.c2s_snaplog.gz,1435969749,1264,219976
10238079140014012845,1660367122,1400,true,32668912,10235789,7029533,comcast,530330111024,2,71802251,208426,2015/07/04/20150704T00:29:07.95181000Z_c-98-247-49-18.hsd1.wa.comcast.net:55661.s2c_snaplog.gz,1435969761,32668912,10235789
133017012875556,1660367122,2,false,1264,251936,7029534,comcast,530330111024,2,2915894053,514,2015/07/04/20150704T00:28:40.343238000Z_c-98-247-49-18.hsd1.wa.comcast.net:55657.c2s_snaplog.gz,1435969723,1264,251936
11616329142415032961,1660367122,1424,true,34107504,11613879,7029535,comcast,530330111024,2,2915894053,169413,2015/07/04/20150704T00:28:40.343238000Z_c-98-247-49-18.hsd1.wa.comcast.net:55658.s2c_snaplog.gz,1435969735,34107504,11613879
128613981108526579,847735854,1,false,0,0,7029536,comcast,,,644218963,19,2015/07/04/20150704T00:23:49.52730000Z_c-50-135-108-46.hsd1.wa.comcast.net:50864.c2s_snaplog.gz,1435969431,0,0
103774573802446616010,847735854,3802,true,183295616,10367397,7029537,comcast,,,644218963,112937,2015/07/04/20150704T00:23:49.52730000Z_c-50-135-108-46.hsd1.wa.comcast.net:50865.s2c_snaplog.gz,1435969442,183295616,10367397
131743022885481,1660367122,2,false,1264,217996,7029538,comcast,530330111024,2,1072947237,422,2015/07/04/20150704T00:28:14.153828000Z_c-98-247-49-18.hsd1.wa.comcast.net:55654.c2s_snaplog.gz,1435969696,1264,217996
11732514153615393120,1660367122,1536,true,35864048,11730462,7029539,comcast,530330111024,2,1072947237,227552,2015/07/04/20150704T00:28:14.153828000Z_c-98-247-49-18.hsd1.wa.comcast.net:55655.s2c_snaplog.gz,1435969709,35864048,11730462
133069640294223,1245524616,0,false,0,0,7029546,AS16586 CLEAR WIRELESS LLC,530330046001,,644218963,0,2015/07/02/20150702T02:14:25.777097000Z_74-61-50-136.war.clearwire-wmx.net:60977.c2s_snaplog.gz,1435803275,0,0
11396165191210418,1245524616,191,true,4460160,11239915,7029547,AS16586 CLEAR WIRELESS LLC,530330046001,,644218963,36594,2015/07/02/20150702T02:14:25.777097000Z_74-61-50-136.war.clearwire-wmx.net:60978.s2c_snaplog.gz,1435803287,4460160,11239915
10718543257272459,1113033647,257,true,4777472,10701854,7029548,sprint,,,1114513509,60470,2015/07/02/20150702T02:14:00.322158000Z_175-139-87-66.pools.cgn.spcsdns.net:4494.s2c_snaplog.gz,1435803241,4777472,10701854
1330921603293420622,402404327,0,false,0,0,7029549,wave,530330082001,7,2915894053,0,2015/07/02/20150702T02:01:06.501386000Z_23.252.51.231:51313.c2s_snaplog.gz,1435802474,0,0
30283197201762348665311,402404327,20176,true,757957184,25068309,7029550,wave,530330082001,7,2915894053,42003,2015/07/02/20150702T02:01:06.501386000Z_23.252.51.231:51319.s2c_snaplog.gz,1435802486,757957184,25068309
12571638083254745,2915086504,0,false,0,0,7029551,AS36351 SoftLayer Technologies Inc.,530330081002,7,69426712,0,2015/07/03/20150703T22:07:46.847159000Z_173.192.176.168-static.reverse.softlayer.com:52937.c2s_snaplog.gz,1435961281,0,0
10253872293123286362939,2915086504,29312,true,680015360,10251874,7029552,AS36351 SoftLayer Technologies Inc.,530330081002,7,69426712,3007302,2015/07/03/20150703T22:07:46.847159000Z_173.192.176.168-static.reverse.softlayer.com:52952.s2c_snaplog.gz,1435961292,680015360,10251874
13207137052203226,847709633,0,false,0,0,7029553,comcast,,,1072947237,0,2015/07/03/20150703T22:04:51.363170000Z_c-50-135-5-193.hsd1.wa.comcast.net:52413.c2s_snaplog.gz,1435961099,0,0
101205391513151411728,847709633,1513,true,136634944,10115409,7029554,comcast,,,1072947237,48612,2015/07/03/20150703T22:04:51.363170000Z_c-50-135-5-193.hsd1.wa.comcast.net:52419.s2c_snaplog.gz,1435961110,136634944,10115409
13250323046802807,847709633,0,false,0,0,7029555,comcast,,,2915894027,0,2015/07/03/20150703T22:13:48.269416000Z_c-50-135-5-193.hsd1.wa.comcast.net:53321.c2s_snaplog.gz,1435961636,0,0
106880924496633493,847709633,449,true,40581728,10672383,7029556,comcast,,,2915894027,35249,2015/07/03/20150703T22:13:48.269416000Z_c-50-135-5-193.hsd1.wa.comcast.net:53327.s2c_snaplog.gz,1435961648,40581728,10672383
1347506921660612062,1755079242,2,false,1264,208118,7029557,wave,530330080012,7,2915894053,408,2015/07/03/20150703T22:48:02.23301000Z_104.156.98.74:52713.c2s_snaplog.gz,1435963684,1264,208118
10258025123681698554886,1755079242,12368,true,635632656,10257293,7029558,wave,530330080012,7,2915894053,18247,2015/07/03/20150703T22:48:02.23301000Z_104.156.98.74:52716.s2c_snaplog.gz,1435963696,635632656,10257293
1377001529600443378,1755079242,2,false,1264,207993,7029559,wave,530330080012,7,71802264,407,2015/07/03/20150703T22:49:17.412600000Z_104.156.98.74:52796.c2s_snaplog.gz,1435963759,1264,207993
10145654282773057879758,1755079242,28277,true,930462928,10144963,7029560,wave,530330080012,7,71802264,126360,2015/07/03/20150703T22:49:17.412600000Z_104.156.98.74:52797.s2c_snaplog.gz,1435963771,930462928,10144963
13284870244543288,1755079242,2,false,1264,203374,7029561,wave,530330080012,7,2915894053,403,2015/07/03/20150703T22:50:31.614339000Z_104.156.98.74:52802.c2s_snaplog.gz,1435963834,1264,203374
1361591628605544878,1755079242,2,false,1264,203008,7029562,wave,530330080012,7,1072947211,402,2015/07/03/20150703T22:48:52.524209000Z_104.156.98.74:52724.c2s_snaplog.gz,1435963734,1264,203008
10113127257162822576218,1755079242,25716,true,889428656,10112979,7029563,wave,530330080012,7,1072947211,121203,2015/07/03/20150703T22:48:52.524209000Z_104.156.98.74:52781.s2c_snaplog.gz,1435963746,889428656,10112979
1411189829703446695,1755079242,2,false,1264,198670,7029564,wave,530330080012,7,644218989,399,2015/07/03/20150703T22:48:26.957170000Z_104.156.98.74:52719.c2s_snaplog.gz,1435963709,1264,198670
10326284305213330888939,1755079242,30521,true,1038080048,10326182,7029565,wave,530330080012,7,644218989,148663,2015/07/03/20150703T22:48:26.957170000Z_104.156.98.74:52721.s2c_snaplog.gz,1435963721,1038080048,10326182
12350828051713250,1657507610,0,false,0,0,7029566,comcast,530330024002,4,1072947237,0,2015/07/03/20150703T20:13:55.728384000Z_c-98-203-143-26.hsd1.wa.comcast.net:52916.c2s_snaplog.gz,1435954452,0,0
101505671338145523401,1657507610,1338,true,272667296,10142683,7029567,comcast,530330024002,4,1072947237,34175,2015/07/03/20150703T20:13:55.728384000Z_c-98-203-143-26.hsd1.wa.comcast.net:52917.s2c_snaplog.gz,1435954463,272667296,10142683
1332549431352942,2920655495,3,false,1264,73535,7029568,centurylink,530330007002,5,644218989,193,2015/07/03/20150703T20:12:51.948721000Z_174-21-170-135.tukw.qwest.net:62469.c2s_snaplog.gz,1435954374,1264,73535
10397218152424154196,2920655495,1524,true,47667184,10324444,7029569,centurylink,530330007002,5,644218989,145966,2015/07/03/20150703T20:12:51.948721000Z_174-21-170-135.tukw.qwest.net:62470.s2c_snaplog.gz,1435954386,47667184,10324444
131614563732509,2920655495,3,false,1264,29446,7029570,centurylink,530330007002,5,1072947211,74,2015/07/03/20150703T20:13:17.22339000Z_174-21-170-135.tukw.qwest.net:62472.c2s_snaplog.gz,1435954399,1264,29446
10277435170025953251,2920655495,1700,true,36988656,10228817,7029571,centurylink,530330007002,5,1072947211,89753,2015/07/03/20150703T20:13:17.22339000Z_174-21-170-135.tukw.qwest.net:62478.s2c_snaplog.gz,1435954410,36988656,10228817
1316410531397986,2920655495,3,false,1264,52899,7029572,centurylink,530330007002,5,71802251,106,2015/07/03/20150703T20:12:27.508259000Z_174-21-170-135.tukw.qwest.net:62464.c2s_snaplog.gz,1435954349,1264,52899
10288305206731045755,2920655495,2067,true,65155824,10285285,7029573,centurylink,530330007002,5,71802251,150337,2015/07/03/20150703T20:12:27.508259000Z_174-21-170-135.tukw.qwest.net:62466.s2c_snaplog.gz,1435954361,65155824,10285285
13330168082655509,2923271992,0,false,0,0,7029574,comcast,530330031003,6,644218989,0,2015/07/03/20150703T20:04:34.722560000Z_c-174-61-151-56.hsd1.wa.comcast.net:29852.c2s_snaplog.gz,1435953884,0,0
103862934921606390217,2923271992,4921,true,1050765984,10386244,7029575,comcast,530330031003,6,644218989,293360,2015/07/03/20150703T20:04:34.722560000Z_c-174-61-151-56.hsd1.wa.comcast.net:29853.s2c_snaplog.gz,1435953895,1050765984,10386244
1324859031025645,2920655495,3,false,1264,53311,7029576,centurylink,530330007002,5,2915894040,98,2015/07/03/20150703T20:13:41.368926000Z_174-21-170-135.tukw.qwest.net:62481.c2s_snaplog.gz,1435954423,1264,53311
10410486429254448667,2920655495,4292,true,98865648,10300734,7029577,centurylink,530330007002,5,2915894040,266083,2015/07/03/20150703T20:13:41.368926000Z_174-21-170-135.tukw.qwest.net:62483.s2c_snaplog.gz,1435954435,98865648,10300734
13244374050183099,1757977092,0,false,0,0,7029578,AS46562 Total Server Solutions L.L.C.,530330109001,2,2915894040,0,2015/07/03/20150703T03:33:41.564668000Z_104.200.154.4:56101.c2s_snaplog.gz,1435894433,0,0
10887426157219023514,1757977092,1572,true,37481536,10886857,7029579,AS46562 Total Server Solutions L.L.C.,530330109001,2,2915894040,124061,2015/07/03/20150703T03:33:41.564668000Z_104.200.154.4:56152.s2c_snaplog.gz,1435894445,37481536,10886857
131819650988608,3092168826,0,false,0,0,7029580,AS16586 CLEAR WIRELESS LLC,,,71802264,0,2015/07/02/20150702T18:59:03.94220000Z_184-78-192-122.war.clearwire-wmx.net:58472.c2s_snaplog.gz,1435863556,0,0
10414653208720874830,3092168826,2087,true,51382400,10400417,7029581,AS16586 CLEAR WIRELESS LLC,,,71802264,780264,2015/07/02/20150702T18:59:03.94220000Z_184-78-192-122.war.clearwire-wmx.net:58473.s2c_snaplog.gz,1435863567,51382400,10400417
132675530143387514,387129723,0,false,0,0,7029582,"AS15003 Nobis Technology Group, LLC",,,2915894104,0,2015/07/01/20150701T19:34:46.133792000Z_23.19.33.123.rdns.as15003.net:50803.c2s_snaplog.gz,1435779294,0,0
1013989691310822043,387129723,913,true,22002568,10090918,7029583,"AS15003 Nobis Technology Group, LLC",,,2915894104,45621,2015/07/01/20150701T19:34:46.133792000Z_23.19.33.123.rdns.as15003.net:50804.s2c_snaplog.gz,1435779305,22002568,10090918
102335934320519399450,1134585416,4320,true,1159217648,10230336,7029584,comcast,530330066002,4,1072947237,73193,2015/07/01/20150701T19:39:20.123688000Z_c-67-160-102-72.hsd1.wa.comcast.net:43171.s2c_snaplog.gz,1435779573,1159217648,10230336
132821112100856178,1134585416,2,false,1264,61819,7029585,comcast,530330066002,4,1072947237,120,2015/07/01/20150701T19:39:20.123688000Z_c-67-160-102-72.hsd1.wa.comcast.net:48155.c2s_snaplog.gz,1435779562,1264,61819
1011015423392341101820,1134585416,2339,true,1186721552,10107755,7029586,comcast,530330066002,4,1072947237,40490,2015/07/01/20150701T19:41:37.612243000Z_c-67-160-102-72.hsd1.wa.comcast.net:40779.s2c_snaplog.gz,1435779711,1186721552,10107755
131724632107906685,1134585416,2,false,1264,62401,7029587,comcast,530330066002,4,1072947237,121,2015/07/01/20150701T19:41:37.612243000Z_c-67-160-102-72.hsd1.wa.comcast.net:42437.c2s_snaplog.gz,1435779699,1264,62401
133525842107866558,1134585416,2,false,1264,62109,7029588,comcast,530330066002,4,644218977,120,2015/07/01/20150701T19:40:08.294032000Z_c-67-160-102-72.hsd1.wa.comcast.net:39082.c2s_snaplog.gz,1435779610,1264,62109
103187992977349893854,1134585416,2977,true,1093663856,10309725,7029589,comcast,530330066002,4,644218977,50076,2015/07/01/20150701T19:40:08.294032000Z_c-67-160-102-72.hsd1.wa.comcast.net:49025.s2c_snaplog.gz,1435779622,1093663856,10309725
101372954276522698959,1134585416,4276,true,1153228688,10134782,7029590,comcast,530330066002,4,71802264,74042,2015/07/01/20150701T19:42:01.326549000Z_c-67-160-102-72.hsd1.wa.comcast.net:33535.s2c_snaplog.gz,1435779734,1153228688,10134782
131506112107906446,1134585416,2,false,1264,57987,7029591,comcast,530330066002,4,71802264,120,2015/07/01/20150701T19:42:01.326549000Z_c-67-160-102-72.hsd1.wa.comcast.net:43160.c2s_snaplog.gz,1435779723,1264,57987
1030808726292798102231,1134585416,2629,true,1191516464,10305353,7029592,comcast,530330066002,4,644218977,44933,2015/07/01/20150701T19:42:25.167970000Z_c-67-160-102-72.hsd1.wa.comcast.net:40353.s2c_snaplog.gz,1435779759,1191516464,10305353
133665942107946530,1134585416,2,false,1264,62008,7029593,comcast,530330066002,4,644218977,121,2015/07/01/20150701T19:42:25.167970000Z_c-67-160-102-72.hsd1.wa.comcast.net:41286.c2s_snaplog.gz,1435779747,1264,62008
13139316053403011,1757977129,0,false,0,0,7029594,AS46562 Total Server Solutions L.L.C.,530330109001,2,1072947211,0,2015/07/01/20150701T19:40:02.514294000Z_104.200.154.41:54826.c2s_snaplog.gz,1435779610,0,0
101362827028301584,1757977129,702,true,16532416,10095422,7029595,AS46562 Total Server Solutions L.L.C.,530330109001,2,1072947211,43613,2015/07/01/20150701T19:40:02.514294000Z_104.200.154.41:54839.s2c_snaplog.gz,1435779622,16532416,10095422
1323089001011636,2889359503,0,false,0,0,7029596,t-mobile,530330081002,7,1245655599,0,2015/07/01/20150701T19:39:44.889050000Z_172.56.32.143:52962.c2s_snaplog.gz,1435779600,0,0
10720223267126745772,2889359503,2671,true,59729664,10670688,7029597,t-mobile,530330081002,7,644218989,1638475,2015/07/01/20150701T19:40:46.32520000Z_172.56.32.143:28439.s2c_snaplog.gz,1435779667,59729664,10670688
1332423601026638,2889359503,0,false,0,0,7029598,t-mobile,530330081002,7,644218989,0,2015/07/01/20150701T19:40:46.32520000Z_172.56.32.143:57789.c2s_snaplog.gz,1435779655,0,0
1321226601065700,1760468243,0,false,0,0,7029599,"AS20473 Choopa, LLC",530330080012,7,68101029,0,2015/07/01/20150701T19:32:38.715437000Z_sea1.proxyserver.com:51221.c2s_snaplog.gz,1435779168,0,0
102846506250625012742,1760468243,6250,true,126549488,10282650,7029600,"AS20473 Choopa, LLC",530330080012,7,68101029,878631,2015/07/01/20150701T19:32:38.715437000Z_sea1.proxyserver.com:51228.s2c_snaplog.gz,1435779179,126549488,10282650
13270280232142268,1134585416,2,false,1264,75782,7029601,comcast,530330066002,4,2915894053,153,2015/07/01/20150701T19:42:49.606599000Z_c-67-160-102-72.hsd1.wa.comcast.net:47637.c2s_snaplog.gz,1435779772,1264,75782
102769894605411966,1134585416,460,true,22726320,10223968,7029602,comcast,530330066002,4,2915894053,26969,2015/07/01/20150701T19:42:49.606599000Z_c-67-160-102-72.hsd1.wa.comcast.net:47798.s2c_snaplog.gz,1435779783,22726320,10223968
10574822190624814411,2889359503,1906,true,43008256,10549214,7029603,t-mobile,530330081002,7,644218977,1266752,2015/07/01/20150701T19:30:07.109666000Z_172.56.32.143:34396.s2c_snaplog.gz,1435779030,43008256,10549214
1334155701004626,2889359503,0,false,0,0,7029604,t-mobile,530330081002,7,644218977,0,2015/07/01/20150701T19:30:07.109666000Z_172.56.32.143:58711.c2s_snaplog.gz,1435779018,0,0
13317960234562410,1134585416,2,false,1264,77695,7029605,comcast,530330066002,4,2915894053,155,2015/07/01/20150701T19:40:32.826397000Z_c-67-160-102-72.hsd1.wa.comcast.net:36967.c2s_snaplog.gz,1435779635,1264,77695
104564575297152280,1134585416,529,true,26390800,10405037,7029606,comcast,530330066002,4,2915894053,30812,2015/07/01/20150701T19:40:32.826397000Z_c-67-160-102-72.hsd1.wa.comcast.net:42945.s2c_snaplog.gz,1435779646,26390800,10405037
131923942107876482,1134585416,2,false,1264,63993,7029607,comcast,530330066002,4,71802264,121,2015/07/01/20150701T19:39:43.894520000Z_c-67-160-102-72.hsd1.wa.comcast.net:42849.c2s_snaplog.gz,1435779586,1264,63993
101830562382270397149,1134585416,2382,true,1132330032,10179757,7029608,comcast,530330066002,4,71802264,41314,2015/07/01/20150701T19:39:43.894520000Z_c-67-160-102-72.hsd1.wa.comcast.net:43254.s2c_snaplog.gz,1435779597,1132330032,10179757
132100360227182,1176511098,0,false,0,0,7029609,"AS15003 Nobis Technology Group, LLC",,,643969837,0,2015/07/03/20150703T15:59:16.2847000Z_70.32.34.122:2111.c2s_snaplog.gz,1435939168,0,0
13232459011377,1816016962,0,false,0,0,7029610,"AS15003 Nobis Technology Group, LLC",,,643969812,0,2015/07/03/20150703T15:54:52.206275000Z_108.62.56.66.rdns.ubiquityservers.com:1958.c2s_snaplog.gz,1435938909,0,0
132913530234194,1816016962,0,false,0,0,7029611,"AS15003 Nobis Technology Group, LLC",,,644601888,0,2015/07/03/20150703T15:56:40.591951000Z_108.62.56.66.rdns.ubiquityservers.com:2010.c2s_snaplog.gz,1435939022,0,0
13320959034192177,1204148539,0,false,0,0,7029612,comcast,,,644218963,0,2015/07/03/20150703T15:46:27.791940000Z_c-71-197-217-59.hsd1.wa.comcast.net:63572.c2s_snaplog.gz,1435938395,0,0
10338387100610606048,1204148539,1006,true,70252544,10330592,7029613,comcast,,,644218963,47830,2015/07/03/20150703T15:46:27.791940000Z_c-71-197-217-59.hsd1.wa.comcast.net:63610.s2c_snaplog.gz,1435938407,70252544,10330592
1327370838329141647,402403357,3,false,1264,2685,7029614,wave,530330082001,7,71802264,3,2015/07/02/20150702T21:08:08.902913000Z_23.252.48.29:37443.c2s_snaplog.gz,1435871291,1264,2685
10196456406394166881634,402403357,40639,true,941724528,10196273,7029615,wave,530330082001,7,71802264,1041916,2015/07/02/20150702T21:08:08.902913000Z_23.252.48.29:40558.s2c_snaplog.gz,1435871302,941724528,10196273
1328154411099772,1283012125,1,false,0,0,7029616,comcast,530330082001,7,644218963,12,2015/07/02/20150702T21:04:17.226954000Z_c-76-121-54-29.hsd1.wa.comcast.net:56767.c2s_snaplog.gz,1435871059,0,0
1041418679410004429,1283012125,794,true,50717568,10369225,7029617,comcast,530330082001,7,644218963,56485,2015/07/02/20150702T21:04:17.226954000Z_c-76-121-54-29.hsd1.wa.comcast.net:56772.s2c_snaplog.gz,1435871071,50717568,10369225
1331788901402853,1082558067,0,false,0,0,7029618,at&t,530330081002,7,644218989,0,2015/07/01/20150701T17:07:44.6186000Z_ip-64-134-134-115.public.wayport.net:49796.c2s_snaplog.gz,1435770472,0,0
104365345535621096,1082558067,553,true,11748384,10424111,7029619,at&t,530330081002,7,644218989,68654,2015/07/01/20150701T17:07:44.6186000Z_ip-64-134-134-115.public.wayport.net:49834.s2c_snaplog.gz,1435770483,11748384,10424111
13322440148893131,1660416986,1,false,0,0,7029620,comcast,530330095002,3,644218963,38,2015/07/02/20150702T13:26:11.152015000Z_c-98-247-243-218.hsd1.wa.comcast.net:63385.c2s_snaplog.gz,1435843573,0,0
569814932352491793,1660416986,235,true,18461376,46510892,7029621,comcast,530330095002,3,644218963,291662,2015/07/02/20150702T13:26:11.152015000Z_c-98-247-243-218.hsd1.wa.comcast.net:63392.s2c_snaplog.gz,1435843586,18461376,46510892
13242469075154504,841945054,0,false,0,0,7029622,frontier,,,71802264,0,2015/07/01/20150701T20:23:39.727927000Z_50-47-15-222.evrt.wa.frontiernet.net:50722.c2s_snaplog.gz,1435782232,0,0
101711334931524910263,841945054,4931,true,118930944,10171112,7029623,frontier,,,71802264,142279,2015/07/01/20150701T20:23:39.727927000Z_50-47-15-222.evrt.wa.frontiernet.net:50804.s2c_snaplog.gz,1435782243,118930944,10171112
132255312712402,1652417004,2,false,1264,15878,7029624,centurylink,,,1072947211,20,2015/07/01/20150701T20:20:52.87066000Z_98-125-225-236.dyn.centurytel.net:51983.c2s_snaplog.gz,1435782054,1264,15878
10170309799980008337,1652417004,7999,true,94717104,10169435,7029625,centurylink,,,1072947211,1722888,2015/07/01/20150701T20:20:52.87066000Z_98-125-225-236.dyn.centurytel.net:51984.s2c_snaplog.gz,1435782066,94717104,10169435
10358716878130113055,1657520470,878,true,150488000,10327547,7029626,comcast,,,644601873,89823,2015/07/01/20150701T20:20:43.116864000Z_c-98-203-193-86.hsd1.wa.comcast.net:35108.s2c_snaplog.gz,1435782043,150488000,10327547
131805822664338,1652417004,2,false,1264,15795,7029627,centurylink,,,71802264,20,2015/07/01/20150701T20:20:26.559128000Z_98-125-225-236.dyn.centurytel.net:51973.c2s_snaplog.gz,1435782028,1264,15795
10218355822782288455,1652417004,8227,true,96088816,10218166,7029628,centurylink,,,71802264,1748415,2015/07/01/20150701T20:20:26.559128000Z_98-125-225-236.dyn.centurytel.net:51979.s2c_snaplog.gz,1435782041,96088816,10218166
13139509121661170,410102116,1,false,0,0,7029629,wave,,,1728768267,224,2015/07/06/20150706T01:57:32.954789000Z_24-113-169-100.wavecable.com:50259.c2s_snaplog.gz,1436147856,0,0
1072128784110882773,410102116,841,true,31099520,10690074,7029630,wave,,,1728768267,166463,2015/07/06/20150706T01:57:32.954789000Z_24-113-169-100.wavecable.com:50264.s2c_snaplog.gz,1436147868,31099520,10690074
130827240332235,2913004227,0,false,0,0,7029631,comcast,,,1369909003,0,2015/07/06/20150706T17:30:26.247256000Z_remote.thechrysalisinn.com:51606.c2s_snaplog.gz,1436203838,0,0
11158609146824374170,2913004227,1468,true,47168640,11137065,7029632,comcast,,,1369909003,396311,2015/07/06/20150706T17:30:26.247256000Z_remote.thechrysalisinn.com:51611.s2c_snaplog.gz,1436203850,47168640,11137065
1279714001252812,851903346,0,false,0,0,7029633,comcast,,,1369909003,0,2015/07/06/20150706T17:42:58.427390000Z_50-199-3-114-static.hfc.comcastbusiness.net:55483.c2s_snaplog.gz,1436204589,0,0
10676069393045178887,851903346,3930,true,100574816,10669393,7029634,comcast,,,1369909003,798920,2015/07/06/20150706T17:42:58.427390000Z_50-199-3-114-static.hfc.comcastbusiness.net:55536.s2c_snaplog.gz,1436204601,100574816,10669393
12841701041912696,1268214986,0,false,0,0,7029635,comcast,,,1369909003,0,2015/07/06/20150706T17:30:56.356767000Z_75-151-108-202-Washington.hfc.comcastbusiness.net:50655.c2s_snaplog.gz,1436203872,0,0
1036118393298412341,1268214986,932,true,135884768,10331348,7029636,comcast,,,1369909003,189559,2015/07/06/20150706T17:30:56.356767000Z_75-151-108-202-Washington.hfc.comcastbusiness.net:50656.s2c_snaplog.gz,1436203883,135884768,10331348
133023151703593,2920625669,1,false,0,0,7029637,centurylink,530330081002,7,644218963,60,2015/07/04/20150704T05:00:37.974895000Z_174-21-54-5.tukw.qwest.net:49831.c2s_snaplog.gz,1435986040,0,0
10375932193622377943,2920625669,1936,true,89902080,10373897,7029638,centurylink,530330081002,7,644218963,164440,2015/07/04/20150704T05:00:37.974895000Z_174-21-54-5.tukw.qwest.net:49840.s2c_snaplog.gz,1435986052,89902080,10373897
15406941165713560,3330694654,1,false,0,0,7029639,AS32027 Port of Seattle,,,644218977,35,2015/07/02/20150702T17:15:17.177306000Z_:0.c2s_snaplog.gz,1435857330,0,0
